playerLink,currAge,height,foot,currClub,playerPos,playerCountry,playerMarketValue,playerName
/tyias-browning/profil/spieler/156934,29.0,1.87,right,Shanghai Port,CB,China,800000,Tyias Browning
/ricardo-pereira/profil/spieler/215876,29.0,1.75,right,Leicester City,RB,Portugal,10000000,Ricardo Pereira
/caglar-soyuncu/profil/spieler/320141,27.0,1.85,right,Leicester City,CB,Turkey,15000000,Caglar Söyüncü
/filip-benkovic/profil/spieler/293168,25.0,1.94,right,Eintracht Braunschweig,CB,Croatia,1700000,Filip Benkovic
/rachid-ghezzal/profil/spieler/118287,31.0,1.82,left,Besiktas JK,RW,Algeria,5000000,Rachid Ghezzal
/miguel-almiron/profil/spieler/272999,29.0,1.74,left,Newcastle United,RW,Paraguay,32000000,Miguel Almirón
/yoshinori-muto/profil/spieler/230541,30.0,1.79,right,Vissel Kobe,CF,Japan,1800000,Yoshinori Muto
/mikel-merino/profil/spieler/338424,27.0,1.89,left,Real Sociedad,CM,Spain,50000000,Mikel Merino
/fabian-schar/profil/spieler/135343,31.0,1.86,right,Newcastle United,CB,Switzerland,10000000,Fabian Schär
/martin-dubravka/profil/spieler/74960,34.0,1.91,right,Newcastle United,GK,Slovakia,1500000,Martin Dúbravka
/matz-sels/profil/spieler/127202,31.0,1.88,right,RC Strasbourg Alsace,GK,Belgium,8000000,Matz Sels
/adam-armstrong/profil/spieler/250426,26.0,1.73,right,Southampton FC,CF,England,10000000,Adam Armstrong
/jefferson-lerma/profil/spieler/262980,28.0,1.79,right,AFC Bournemouth,DM,Colombia,20000000,Jefferson Lerma
/diego-rico/profil/spieler/249513,30.0,1.83,left,Real Sociedad,LB,Spain,3000000,Diego Rico
/chris-mepham/profil/spieler/480987,25.0,1.9,right,AFC Bournemouth,CB,Wales,8000000,Chris Mepham
/david-brooks/profil/spieler/277033,25.0,1.73,left,AFC Bournemouth,RW,Wales,12000000,David Brooks
/felipe-anderson/profil/spieler/159372,30.0,1.75,right,SS Lazio,RW,Brazil,15000000,Felipe Anderson
/issa-diop/profil/spieler/272622,26.0,1.94,right,Fulham FC,CB,France,18000000,Issa Diop
/andriy-yarmolenko/profil/spieler/69015,33.0,1.89,left,Al-Ain FC,RW,Ukraine,2000000,Andriy Yarmolenko
/fabian-balbuena/profil/spieler/285548,31.0,1.88,right,Sport Club Corinthians Paulista,CB,Paraguay,4000000,Fabián Balbuena
/xande-silva/profil/spieler/258011,26.0,1.77,right,Dijon FCO,RW,Portugal,700000,Xande Silva
/reece-burke/profil/spieler/264220,26.0,1.89,right,Luton Town,CB,England,1800000,Reece Burke
/adam-masina/profil/spieler/286949,29.0,1.91,left,Udinese Calcio,LB,Morocco,2500000,Adam Masina
/ken-sema/profil/spieler/252345,29.0,1.8,left,Watford FC,LM,Sweden,2500000,Ken Sema
/marc-navarro/profil/spieler/335245,27.0,1.88,right,El Paso Locomotive FC,RB,Spain,250000,Marc Navarro
/ben-wilmot/profil/spieler/467599,23.0,1.88,right,Stoke City,CB,England,6000000,Ben Wilmot
/domingos-quina/profil/spieler/391719,23.0,1.73,right,Watford FC,CM,Portugal,1800000,Domingos Quina
/valber-huerta/profil/spieler/226306,29.0,1.85,left,Deportivo Toluca,CB,Chile,3000000,Valber Huerta
/alireza-jahanbakhsh/profil/spieler/213268,29.0,1.81,right,Feyenoord Rotterdam,RW,Iran,4000000,Alireza Jahanbakhsh
/yves-bissouma/profil/spieler/410425,26.0,1.82,right,Tottenham Hotspur,CM,Mali,18000000,Yves Bissouma
/bernardo/profil/spieler/364258,28.0,1.86,left,Red Bull Salzburg,CB,Brazil,2500000,Bernardo
/alexis-mac-allister/profil/spieler/534033,24.0,1.74,right,Brighton & Hove Albion,AM,Argentina,65000000,Alexis Mac Allister
/martin-montoya/profil/spieler/68645,32.0,1.75,right,Real Betis Balompié,RB,Spain,1200000,Martín Montoya
/florin-andone/profil/spieler/177065,30.0,1.81,right,UD Las Palmas,CF,Romania,800000,Florin Andone
/dan-burn/profil/spieler/134270,31.0,2.01,left,Newcastle United,LB,England,10000000,Dan Burn
/percy-tau/profil/spieler/312239,29.0,1.75,left,El Ahly Cairo,RW,South Africa,1500000,Percy Tau
/jan-mlakar/profil/spieler/309180,24.0,1.83,right,HNK Hajduk Split,CF,Slovenia,2800000,Jan Mlakar
/tudor-baluta/profil/spieler/433976,24.0,1.92,right,FCV Farul Constanta,DM,Romania,2800000,Tudor Baluta
/anders-dreyer/profil/spieler/342389,25.0,1.74,left,RSC Anderlecht,RW,Denmark,8000000,Anders Dreyer
/billy-arce/profil/spieler/450237,24.0,1.77,right,Asociación Deportivo Pasto,LW,Ecuador,450000,Billy Arce
/leo-ostigard/profil/spieler/367284,23.0,1.82,right,SSC Napoli,CB,Norway,7000000,Leo Östigard
/connor-goldson/profil/spieler/163656,30.0,1.91,right,Rangers FC,CB,England,7000000,Connor Goldson
/oliver-norwood/profil/spieler/73547,32.0,1.75,right,Sheffield United,CM,Northern Ireland,2000000,Oliver Norwood
/jamie-murphy/profil/spieler/51730,33.0,1.78,right,St. Johnstone FC,LW,Scotland,450000,Jamie Murphy
/jiri-skalak/profil/spieler/148734,31.0,1.77,right,FK Mlada Boleslav,LW,Czech Republic,200000,Jiri Skalak
/terence-kongolo/profil/spieler/152651,29.0,1.88,left,Le Havre AC,CB,Netherlands,900000,Terence Kongolo
/adama-diakhaby/profil/spieler/453594,26.0,1.84,left,Qarabağ FK,RW,France,600000,Adama Diakhaby
/florent-hadergjonaj/profil/spieler/238809,28.0,1.82,right,Kasimpasa,RB,Kosovo,3100000,Florent Hadergjonaj
/jonas-lossl/profil/spieler/48870,34.0,1.95,right,FC Midtjylland,GK,Denmark,600000,Jonas Lössl
/juninho-bacuna/profil/spieler/348863,25.0,1.78,right,Birmingham City,CM,Curacao,5000000,Juninho Bacuna
/karlan-grant/profil/spieler/314183,25.0,1.83,right,West Bromwich Albion,CF,England,4500000,Karlan Grant
/jannik-vestergaard/profil/spieler/99331,30.0,1.99,both,Leicester City,CB,Denmark,4000000,Jannik Vestergaard
/mohamed-elyounoussi/profil/spieler/186644,28.0,1.78,right,Southampton FC,LW,Norway,9000000,Mohamed Elyounoussi
/stuart-armstrong/profil/spieler/130765,31.0,1.83,right,Southampton FC,CM,Scotland,4500000,Stuart Armstrong
/jonny-otto/profil/spieler/175446,29.0,1.75,both,Wolverhampton Wanderers,LB,Spain,13000000,Jonny Otto
/rui-patricio/profil/spieler/45026,35.0,1.9,left,AS Roma,GK,Portugal,5000000,Rui Patrício
/diogo-jota/profil/spieler/340950,26.0,1.78,right,Liverpool FC,LW,Portugal,50000000,Diogo Jota
/willy-boly/profil/spieler/142310,32.0,1.95,right,Nottingham Forest,CB,Cote d'Ivoire,2500000,Willy Boly
/joao-moutinho/profil/spieler/29364,36.0,1.7,right,Wolverhampton Wanderers,CM,Portugal,1500000,João Moutinho
/leo-bonatini/profil/spieler/181781,29.0,1.85,right,Atlético de San Luis,CF,Brazil,1000000,Léo Bonatini
/ruben-vinagre/profil/spieler/357158,24.0,1.74,left,Everton FC,LB,Portugal,4000000,Rúben Vinagre
/danny-batth/profil/spieler/129049,32.0,1.91,right,Sunderland AFC,CB,England,700000,Danny Batth
/barry-douglas/profil/spieler/91854,33.0,1.76,left,Lech Poznan,LB,Scotland,350000,Barry Douglas
/prince-oniangue/profil/spieler/60578,34.0,1.88,right,Without Club,DM,Congo,250000,Prince Oniangué
/ben-stevenson/profil/spieler/375044,26.0,1.82,right,Forest Green Rovers,CM,England,325000,Ben Stevenson
/josh-murphy/profil/spieler/199528,28.0,1.73,right,Oxford United,LW,England,700000,Josh Murphy
/bobby-de-cordova-reid/profil/spieler/186186,30.0,1.7,right,Fulham FC,AM,Jamaica,7000000,Bobby De Cordova-Reid
/greg-cunningham/profil/spieler/114093,32.0,1.83,left,Preston North End,LB,Ireland,300000,Greg Cunningham
/alex-smithies/profil/spieler/33754,33.0,1.89,right,Leicester City,GK,England,500000,Alex Smithies
/jean-michael-seri/profil/spieler/178614,31.0,1.68,right,Hull City,CM,Cote d'Ivoire,1500000,Jean Michaël Seri
/frank-anguissa/profil/spieler/354361,27.0,1.84,right,SSC Napoli,CM,Cameroon,40000000,Frank Anguissa
/joe-bryan/profil/spieler/194460,29.0,1.7,left,OGC Nice,LB,England,3000000,Joe Bryan
/fabri/profil/spieler/45882,35.0,1.84,,CD Numancia,GK,Spain,200000,Fabri
/maxime-le-marchand/profil/spieler/60558,33.0,1.85,left,RC Strasbourg Alsace,CB,France,1200000,Maxime Le Marchand
/cauley-woodrow/profil/spieler/169801,28.0,1.84,right,Luton Town,CF,England,1200000,Cauley Woodrow
/rodri/profil/spieler/357565,27.0,1.91,right,Manchester City,DM,Spain,90000000,Rodri
/joao-cancelo/profil/spieler/182712,29.0,1.82,right,Bayern Munich,RB,Portugal,50000000,João Cancelo
/angelino/profil/spieler/277179,26.0,1.71,left,TSG 1899 Hoffenheim,LB,Spain,12000000,Angeliño
/pedro-porro/profil/spieler/553875,23.0,1.73,right,Tottenham Hotspur,RB,Spain,40000000,Pedro Porro
/zack-steffen/profil/spieler/221624,28.0,1.91,right,Manchester City,GK,United States,3500000,Zack Steffen
/ryotaro-meshino/profil/spieler/426666,25.0,1.71,right,Gamba Osaka,LW,Japan,350000,Ryotaro Meshino
/manu-garcia/profil/spieler/277118,25.0,1.69,right,Aris Thessaloniki,AM,Spain,3500000,Manu García
/takumi-minamino/profil/spieler/165793,28.0,1.72,right,AS Monaco,LW,Japan,8000000,Takumi Minamino
/sepp-van-den-berg/profil/spieler/541231,21.0,1.92,right,FC Schalke 04,CB,Netherlands,5000000,Sepp van den Berg
/ryan-kent/profil/spieler/279457,26.0,1.76,right,Rangers FC,LW,England,11000000,Ryan Kent
/allan/profil/spieler/385271,26.0,1.72,left,Clube Atlético Mineiro,DM,Brazil,7000000,Allan
/mateo-kovacic/profil/spieler/51471,29.0,1.77,right,Chelsea FC,CM,Croatia,38000000,Mateo Kovacic
/ola-aina/profil/spieler/236490,26.0,1.84,right,Torino FC,RB,Nigeria,3500000,Ola Aina
/kenneth-omeruo/profil/spieler/131708,29.0,1.85,right,CD Leganés,CB,Nigeria,1500000,Kenneth Omeruo
/tanguy-ndombele/profil/spieler/450936,26.0,1.81,right,SSC Napoli,CM,France,22000000,Tanguy Ndombélé
/steven-bergwijn/profil/spieler/284165,25.0,1.78,right,Ajax Amsterdam,LW,Netherlands,22000000,Steven Bergwijn
/ryan-sessegnon/profil/spieler/392775,23.0,1.78,left,Tottenham Hotspur,LM,England,18000000,Ryan Sessegnon
/jack-clarke/profil/spieler/559794,22.0,1.81,right,Sunderland AFC,LW,England,12000000,Jack Clarke
/nicolas-pepe/profil/spieler/343052,28.0,1.83,left,OGC Nice,RW,Cote d'Ivoire,22000000,Nicolas Pépé
/william-saliba/profil/spieler/495666,22.0,1.92,right,Arsenal FC,CB,France,65000000,William Saliba
/kieran-tierney/profil/spieler/300716,26.0,1.8,left,Arsenal FC,LB,Scotland,25000000,Kieran Tierney
/gabriel-martinelli/profil/spieler/655488,22.0,1.78,right,Arsenal FC,LW,Brazil,80000000,Gabriel Martinelli
/alex-iwobi/profil/spieler/242631,27.0,1.83,right,Everton FC,AM,Nigeria,28000000,Alex Iwobi
/bruno-fernandes/profil/spieler/240306,28.0,1.79,right,Manchester United,AM,Portugal,75000000,Bruno Fernandes
/aaron-wan-bissaka/profil/spieler/477758,25.0,1.83,right,Manchester United,RB,England,25000000,Aaron Wan-Bissaka
/daniel-james/profil/spieler/319301,25.0,1.71,right,Leeds United,RW,Wales,12000000,Daniel James
/raul-jimenez/profil/spieler/206040,32.0,1.88,right,Wolverhampton Wanderers,CF,Mexico,6000000,Raúl Jiménez
/daniel-podence/profil/spieler/256977,27.0,1.65,right,Wolverhampton Wanderers,LW,Portugal,20000000,Daniel Podence
/patrick-cutrone/profil/spieler/265078,25.0,1.83,right,Como 1907,CF,Italy,2500000,Patrick Cutrone
/pedro-neto/profil/spieler/487465,23.0,1.72,left,Wolverhampton Wanderers,RW,Portugal,28000000,Pedro Neto
/leander-dendoncker/profil/spieler/168157,28.0,1.88,right,Aston Villa,DM,Belgium,15000000,Leander Dendoncker
/bruno-jordao/profil/spieler/415646,24.0,1.8,right,CD Santa Clara,CM,Portugal,1300000,Bruno Jordão
/renat-dadashov/profil/spieler/335461,24.0,1.87,right,Grasshopper Club Zurich,CF,Azerbaijan,1600000,Renat Dadashov
/ivan-cavaleiro/profil/spieler/149716,29.0,1.75,right,Alanyaspor,LW,Portugal,2200000,Ivan Cavaleiro
/kortney-hause/profil/spieler/233124,27.0,1.91,left,Aston Villa,CB,England,2200000,Kortney Hause
/moise-kean/profil/spieler/364135,23.0,1.83,right,Juventus FC,CF,Italy,18000000,Moise Kean
/andre-gomes/profil/spieler/221025,29.0,1.88,right,LOSC Lille,CM,Portugal,14000000,André Gomes
/jean-philippe-gbamin/profil/spieler/182894,27.0,1.86,right,Trabzonspor,DM,Cote d'Ivoire,4800000,Jean-Philippe Gbamin
/jarrad-branthwaite/profil/spieler/661053,20.0,1.95,left,PSV Eindhoven,CB,England,10000000,Jarrad Branthwaite
/youri-tielemans/profil/spieler/249565,26.0,1.76,right,Leicester City,CM,Belgium,25000000,Youri Tielemans
/dennis-praet/profil/spieler/129588,29.0,1.81,right,Leicester City,CM,Belgium,7000000,Dennis Praet
/james-justin/profil/spieler/413220,25.0,1.83,right,Leicester City,RB,England,20000000,James Justin
/callum-elder/profil/spieler/271997,28.0,1.8,left,Hull City,LB,Australia,800000,Callum Elder
/sebastien-haller/profil/spieler/181375,29.0,1.91,right,Borussia Dortmund,CF,Cote d'Ivoire,30000000,Sébastien Haller
/pablo-fornals/profil/spieler/357885,27.0,1.78,right,West Ham United,AM,Spain,22000000,Pablo Fornals
/jarrod-bowen/profil/spieler/314875,26.0,1.82,left,West Ham United,RW,England,38000000,Jarrod Bowen
/albian-ajeti/profil/spieler/195906,26.0,1.83,right,SK Sturm Graz,CF,Switzerland,1700000,Albian Ajeti
/reece-oxford/profil/spieler/314295,24.0,1.9,right,FC Augsburg,CB,England,5500000,Reece Oxford
/ismaila-sarr/profil/spieler/410225,25.0,1.85,right,Watford FC,RW,Senegal,20000000,Ismaïla Sarr
/joao-pedro/profil/spieler/626724,21.0,1.82,right,Watford FC,CF,Brazil,32000000,João Pedro
/ignacio-pussetto/profil/spieler/283528,27.0,1.8,right,UC Sampdoria,RW,Argentina,2500000,Ignacio Pussetto
/joelinton/profil/spieler/333241,26.0,1.86,right,Newcastle United,AM,Brazil,42000000,Joelinton
/allan-saint-maximin/profil/spieler/272642,26.0,1.73,right,Newcastle United,LW,France,32000000,Allan Saint-Maximin
/emil-krafth/profil/spieler/184528,28.0,1.84,right,Newcastle United,RB,Sweden,3000000,Emil Krafth
/philip-billing/profil/spieler/320411,27.0,1.93,left,AFC Bournemouth,CM,Denmark,20000000,Philip Billing
/arnaut-danjuma/profil/spieler/355861,26.0,1.78,right,Tottenham Hotspur,LW,Netherlands,25000000,Arnaut Danjuma
/lloyd-kelly/profil/spieler/480116,24.0,1.9,left,AFC Bournemouth,CB,England,18000000,Lloyd Kelly
/jack-stacey/profil/spieler/249356,27.0,1.8,right,AFC Bournemouth,RB,England,2000000,Jack Stacey
/connor-mahoney/profil/spieler/287528,26.0,1.75,left,Huddersfield Town,RW,England,300000,Connor Mahoney
/josh-brownhill/profil/spieler/293569,27.0,1.79,right,Burnley FC,CM,England,18000000,Josh Brownhill
/bailey-peacock-farrell/profil/spieler/410436,26.0,1.94,left,Burnley FC,GK,Northern Ireland,1000000,Bailey Peacock-Farrell
/tom-heaton/profil/spieler/34130,37.0,1.88,right,Manchester United,GK,England,500000,Tom Heaton
/che-adams/profil/spieler/346779,26.0,1.79,right,Southampton FC,CF,Scotland,20000000,Ché Adams
/moussa-djenepo/profil/spieler/485424,25.0,1.77,right,Southampton FC,LW,Mali,8000000,Moussa Djenepo
/matt-targett/profil/spieler/250478,27.0,1.83,left,Newcastle United,LB,England,13000000,Matt Targett
/sam-gallagher/profil/spieler/227183,27.0,1.93,right,Blackburn Rovers,CF,England,3500000,Sam Gallagher
/adam-webster/profil/spieler/212847,28.0,1.9,right,Brighton & Hove Albion,CB,England,25000000,Adam Webster
/neal-maupay/profil/spieler/217115,26.0,1.73,right,Everton FC,CF,France,10000000,Neal Maupay
/leandro-trossard/profil/spieler/144028,28.0,1.72,right,Arsenal FC,LW,Belgium,35000000,Leandro Trossard
/matt-clarke/profil/spieler/307497,26.0,1.85,left,Middlesbrough FC,CB,England,3500000,Matt Clarke
/tariq-lamptey/profil/spieler/504148,22.0,1.63,right,Brighton & Hove Albion,RB,Ghana,12000000,Tariq Lamptey
/gaetan-bong/profil/spieler/36291,35.0,1.83,left,Without Club,LB,Cameroon,150000,Gaëtan Bong
/sam-mccallum/profil/spieler/618901,22.0,1.77,left,Norwich City,LB,England,2500000,Sam McCallum
/lukas-rupp/profil/spieler/82863,32.0,1.78,right,Aris Thessaloniki,CM,Germany,700000,Lukas Rupp
/daniel-adshead/profil/spieler/532464,21.0,1.79,right,Cheltenham Town,CM,England,125000,Daniel Adshead
/nelson-oliveira/profil/spieler/72768,31.0,1.86,right,PAOK Thessaloniki,CF,Portugal,1200000,Nélson Oliveira
/marcel-franke/profil/spieler/152435,30.0,1.93,right,Karlsruher SC,CB,Germany,1000000,Marcel Franke
/dennis-srbeny/profil/spieler/159239,29.0,1.9,right,SC Paderborn 07,CF,Germany,800000,Dennis Srbeny
/sander-berge/profil/spieler/333014,25.0,1.95,right,Sheffield United,CM,Norway,20000000,Sander Berge
/callum-robinson/profil/spieler/183299,28.0,1.78,right,Cardiff City,CF,Ireland,3800000,Callum Robinson
/luke-freeman/profil/spieler/66923,31.0,1.76,left,Luton Town,AM,England,600000,Luke Freeman
/ben-osborn/profil/spieler/218087,28.0,1.76,left,Sheffield United,LM,England,1000000,Ben Osborn
/richard-stearman/profil/spieler/34349,35.0,1.91,right,Derby County,CB,England,75000,Richard Stearman
/wesley-moraes/profil/spieler/381362,26.0,1.91,right,Levante UD,CF,Brazil,3000000,Wesley Moraes
/ezri-konsa/profil/spieler/413403,25.0,1.83,right,Aston Villa,CB,England,25000000,Ezri Konsa
/marvelous-nakamba/profil/spieler/324882,29.0,1.77,left,Aston Villa,DM,Zimbabwe,4000000,Marvelous Nakamba
/ally-samatta/profil/spieler/182201,30.0,1.83,right,KRC Genk,CF,Tanzania,2500000,Ally Samatta
/mahmoud-trezeguet/profil/spieler/234189,28.0,1.79,right,Trabzonspor,LW,Egypt,11000000,Mahmoud Trezeguet
/anwar-el-ghazi/profil/spieler/183720,28.0,1.89,right,PSV Eindhoven,RW,Netherlands,5000000,Anwar El Ghazi
/bjorn-engels/profil/spieler/193469,28.0,1.95,right,Royal Antwerp FC,CB,Belgium,1000000,Björn Engels
/jonathan-kodjia/profil/spieler/88971,33.0,1.89,right,Without Club,CF,Cote d'Ivoire,600000,Jonathan Kodjia
/thomas-partey/profil/spieler/230784,30.0,1.85,right,Arsenal FC,DM,Ghana,35000000,Thomas Partey
/gabriel-magalhaes/profil/spieler/435338,25.0,1.9,left,Arsenal FC,CB,Brazil,55000000,Gabriel Magalhães
/runar-alex-runarsson/profil/spieler/205657,28.0,1.86,right,Alanyaspor,GK,Iceland,1500000,Rúnar Alex Rúnarsson
/emiliano-martinez/profil/spieler/111873,30.0,1.95,right,Aston Villa,GK,Argentina,28000000,Emiliano Martínez
/ollie-watkins/profil/spieler/324358,27.0,1.8,right,Aston Villa,CF,England,40000000,Ollie Watkins
/morgan-sanson/profil/spieler/174094,28.0,1.8,right,RC Strasbourg Alsace,CM,France,6000000,Morgan Sanson
/matty-cash/profil/spieler/425334,25.0,1.85,right,Aston Villa,RB,Poland,25000000,Matty Cash
/scott-hogan/profil/spieler/138783,31.0,1.8,right,Birmingham City,CF,Ireland,1400000,Scott Hogan
/jakub-moder/profil/spieler/384461,24.0,1.91,right,Brighton & Hove Albion,CM,Poland,10000000,Jakub Moder
/michal-karbownik/profil/spieler/401604,22.0,1.75,right,Fortuna Düsseldorf,LB,Poland,3000000,Michal Karbownik
/moises-caicedo/profil/spieler/687626,21.0,1.78,right,Brighton & Hove Albion,DM,Ecuador,75000000,Moisés Caicedo
/andi-zeqiri/profil/spieler/345468,24.0,1.85,left,FC Basel 1893,CF,Switzerland,3500000,Andi Zeqiri
/jan-paul-van-hecke/profil/spieler/576314,23.0,1.89,right,Brighton & Hove Albion,CB,Netherlands,5000000,Jan Paul van Hecke
/joel-veltman/profil/spieler/111195,31.0,1.84,right,Brighton & Hove Albion,RB,Netherlands,10000000,Joël Veltman
/anthony-knockaert/profil/spieler/149237,31.0,1.72,left,Fulham FC,RW,France,900000,Anthony Knockaert
/kai-havertz/profil/spieler/309400,24.0,1.93,left,Chelsea FC,CF,Germany,55000000,Kai Havertz
/timo-werner/profil/spieler/170527,27.0,1.8,right,RB Leipzig,CF,Germany,25000000,Timo Werner
/ben-chilwell/profil/spieler/316125,26.0,1.8,left,Chelsea FC,LB,England,35000000,Ben Chilwell
/hakim-ziyech/profil/spieler/217111,30.0,1.81,left,Chelsea FC,RW,Morocco,16000000,Hakim Ziyech
/edouard-mendy/profil/spieler/442531,31.0,1.94,right,Chelsea FC,GK,Senegal,12000000,Edouard Mendy
/eberechi-eze/profil/spieler/479999,24.0,1.78,right,Crystal Palace,AM,England,40000000,Eberechi Eze
/allan/profil/spieler/126422,32.0,1.75,right,Al-Wahda FC Abu Dhabi,DM,Brazil,6000000,Allan
/niels-nkounkou/profil/spieler/591193,22.0,1.8,left,AS Saint-Étienne,LB,France,5000000,Niels Nkounkou
/kieran-dowell/profil/spieler/258916,25.0,1.83,left,Norwich City,AM,England,2000000,Kieran Dowell
/harrison-reed/profil/spieler/226973,28.0,1.81,right,Fulham FC,CM,England,18000000,Harrison Reed
/kenny-tete/profil/spieler/206746,27.0,1.8,right,Fulham FC,RB,Netherlands,15000000,Kenny Tete
/antonee-robinson/profil/spieler/349701,25.0,1.83,left,Fulham FC,LB,United States,15000000,Antonee Robinson
/tosin-adarabioyo/profil/spieler/258878,25.0,1.96,right,Fulham FC,CB,England,16000000,Tosin Adarabioyo
/rodrigo/profil/spieler/131505,32.0,1.82,left,Leeds United,CF,Spain,6000000,Rodrigo
/jean-kevin-augustin/profil/spieler/264956,26.0,1.79,right,FC Basel 1893,CF,France,1300000,Jean-Kévin Augustin
/diego-llorente/profil/spieler/246291,29.0,1.86,right,AS Roma,CB,Spain,12000000,Diego Llorente
/raphinha/profil/spieler/411295,26.0,1.76,left,FC Barcelona,RW,Brazil,60000000,Raphinha
/helder-costa/profil/spieler/173900,29.0,1.79,left,Al-Ittihad Club,RW,Angola,3200000,Hélder Costa
/robin-koch/profil/spieler/328784,26.0,1.91,right,Leeds United,CB,Germany,18000000,Robin Koch
/illan-meslier/profil/spieler/542586,23.0,1.97,left,Leeds United,GK,France,20000000,Illan Meslier
/joe-gelhardt/profil/spieler/503980,21.0,1.79,left,Leeds United,CF,England,8000000,Joe Gelhardt
/wesley-fofana/profil/spieler/475411,22.0,1.86,right,Chelsea FC,CB,France,55000000,Wesley Fofana
/timothy-castagne/profil/spieler/262226,27.0,1.85,right,Leicester City,RB,Belgium,25000000,Timothy Castagne
/thiago/profil/spieler/60444,32.0,1.74,right,Liverpool FC,CM,Spain,15000000,Thiago
/konstantinos-tsimikas/profil/spieler/338070,27.0,1.79,left,Liverpool FC,LB,Greece,18000000,Konstantinos Tsimikas
/ben-davies/profil/spieler/257097,27.0,1.85,left,Rangers FC,CB,England,3500000,Ben Davies
/ovie-ejaria/profil/spieler/337284,25.0,1.88,right,Reading FC,LM,England,2000000,Ovie Ejaria
/ruben-dias/profil/spieler/258004,26.0,1.87,right,Manchester City,CB,Portugal,80000000,Rúben Dias
/ferran-torres/profil/spieler/398184,23.0,1.82,right,FC Barcelona,LW,Spain,30000000,Ferran Torres
/nahuel-bustos/profil/spieler/439629,24.0,1.76,right,Club Atlético Talleres,CF,Argentina,3000000,Nahuel Bustos
/yan-couto/profil/spieler/627228,21.0,1.68,right,Girona FC,RB,Brazil,4000000,Yan Couto
/diego-rosa/profil/spieler/662327,20.0,1.82,right,Esporte Clube Bahia,CM,Brazil,2000000,Diego Rosa
/issa-kabore/profil/spieler/649452,22.0,1.8,right,Olympique Marseille,RB,Burkina Faso,5000000,Issa Kaboré
/donny-van-de-beek/profil/spieler/288255,26.0,1.84,right,Manchester United,CM,Netherlands,13000000,Donny van de Beek
/amad-diallo/profil/spieler/536835,20.0,1.73,left,Manchester United,RW,Cote d'Ivoire,18000000,Amad Diallo
/alex-telles/profil/spieler/255755,30.0,1.81,left,Sevilla FC,LB,Brazil,7500000,Alex Telles
/facundo-pellistri/profil/spieler/676318,21.0,1.74,right,Manchester United,RW,Uruguay,6000000,Facundo Pellistri
/timothy-fosu-mensah/profil/spieler/315131,25.0,1.85,right,Bayer 04 Leverkusen,RB,Netherlands,2000000,Timothy Fosu-Mensah
/callum-wilson/profil/spieler/123682,31.0,1.8,right,Newcastle United,CF,England,16000000,Callum Wilson
/jamal-lewis/profil/spieler/346018,25.0,1.78,left,Newcastle United,LB,Northern Ireland,6000000,Jamal Lewis
/rodrigo-vilca/profil/spieler/639763,24.0,1.75,right,Newcastle United U21,AM,Peru,350000,Rodrigo Vilca
/dan-barlaser/profil/spieler/256773,26.0,1.84,right,Middlesbrough FC,CM,England,2000000,Dan Barlaser
/rhian-brewster/profil/spieler/406560,23.0,1.8,right,Sheffield United,CF,England,4000000,Rhian Brewster
/max-lowe/profil/spieler/258885,26.0,1.75,left,Sheffield United,LB,England,3000000,Max Lowe
/jayden-bogle/profil/spieler/465717,22.0,1.78,right,Sheffield United,RB,England,3800000,Jayden Bogle
/ismaila-coulibaly/profil/spieler/490224,22.0,1.83,right,Sheffield United,CM,Mali,1000000,Ismaila Coulibaly
/kyle-walker-peters/profil/spieler/341051,26.0,1.73,right,Southampton FC,RB,England,25000000,Kyle Walker-Peters
/mohammed-salisu/profil/spieler/563963,24.0,1.88,left,Southampton FC,CB,Ghana,18000000,Mohammed Salisu
/ibrahima-diallo/profil/spieler/413032,24.0,1.79,right,Southampton FC,DM,France,7000000,Ibrahima Diallo
/giovani-lo-celso/profil/spieler/348795,27.0,1.77,left,Villarreal CF,CM,Argentina,14000000,Giovani Lo Celso
/sergio-reguilon/profil/spieler/282429,26.0,1.78,left,Atlético de Madrid,LB,Spain,10000000,Sergio Reguilón
/joe-rodon/profil/spieler/297212,25.0,1.93,right,Stade Rennais FC,CB,Wales,8000000,Joe Rodon
/grady-diangana/profil/spieler/342048,25.0,1.8,left,West Bromwich Albion,RW,England,4500000,Grady Diangana
/matheus-pereira/profil/spieler/225984,27.0,1.75,left,Al-Wahda FC Abu Dhabi,AM,Brazil,7000000,Matheus Pereira
/cedric-kipre/profil/spieler/364827,26.0,1.93,right,West Bromwich Albion,CB,Cote d'Ivoire,2200000,Cédric Kipré
/jonathan-leko/profil/spieler/314266,24.0,1.82,right,Milton Keynes Dons,RW,England,500000,Jonathan Leko
/said-benrahma/profil/spieler/290532,27.0,1.72,right,West Ham United,LW,Algeria,25000000,Saïd Benrahma
/tomas-soucek/profil/spieler/283628,28.0,1.92,right,West Ham United,DM,Czech Republic,35000000,Tomas Soucek
/vladimir-coufal/profil/spieler/157672,30.0,1.74,right,West Ham United,RB,Czech Republic,9000000,Vladimir Coufal
/frederik-alves/profil/spieler/542690,23.0,1.95,right,Bröndby IF,CB,Denmark,600000,Frederik Alves
/josh-cullen/profil/spieler/242606,27.0,1.75,right,Burnley FC,CM,Ireland,13000000,Josh Cullen
